Engine,Indices,Q1,Q2,Q3,Q4,Q5,Q6,Q7
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",41.9830322265625,1.3921022415161133,7.007638613382976,2.1211067835489907,29.392035802205402,4.463426272074382,1.5653689702351887
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);')",23.268532752990723,1.439038912455241,2.4968544642130532,3.10211181640625,38.98951212565104,4.440983136494954,1.5272458394368489
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",22.762044270833332,1.4721075693766277,2.4576266606648765,3.039121627807617,40.79482555389404,4.709569613138835,1.43736998240153
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",23.578341801961262,1.452914873758952,2.47953732808431,2.16678778330485,40.92493851979574,4.653787612915039,1.4993588129679363
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",43.69163513183594,1.4842907587687175,2.711757024129232,3.111537297566732,29.65090274810791,4.495660463968913,1.5056371688842773
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.83846124013265,1.5087127685546875,2.4837096532185874,2.255368232727051,29.367295900980633,4.698411623636882,1.5352408091227214
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",44.71860726674398,1.4603455861409504,2.592285474141439,2.1301905314127603,30.34966786702474,4.426256815592448,1.6691287358601887
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",22.545440991719563,1.6696612040201824,2.5817076365152993,3.0887842178344727,39.76422150929769,4.567376772562663,1.5467643737792969
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.771445910135906,1.4313141504923503,2.70845890045166,2.1380345026652017,38.94724051157633,4.546761512756348,1.4748652776082356
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",23.02974859873454,1.5070915222167969,2.469325065612793,2.125732103983561,39.7974967956543,4.638004302978516,1.6708691914876301
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.77491474151611,1.4779726664225261,2.447613080342611,2.086345354715983,30.49650986989339,4.725742340087891,1.596689224243164
InnoDB,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",27.776042620340984,1.4136711756388347,7.094454765319824,3.096318244934082,41.051268577575684,4.559890429178874,1.6896645228068035
InnoDB,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",28.14618746439616,1.5154520670572917,7.071789105733235,2.0509958267211914,39.65006669362386,4.707535107930501,1.3864199320475261
InnoDB,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",28.046870231628418,1.3608694076538086,7.062443097432454,2.303608258565267,39.166831970214844,4.574275016784668,1.5325546264648438
InnoDB,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",42.883714040120445,1.6134341557820637,6.941111882527669,2.1751721700032554,30.03970781962077,4.545966784159343,1.4452298482259114
InnoDB,"('CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",28.882861137390137,1.429160435994466,7.809090614318848,2.5287469228108725,43.78025531768799,4.709211985270183,1.660458246866862
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);')",24.545399347941082,1.4759937922159831,2.5096893310546875,3.061064084370931,40.35694599151611,4.560367266337077,1.6597588857014973
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",22.998627026875813,1.4471769332885742,2.498277028401693,3.054189682006836,40.55668512980143,4.64022159576416,1.5674750010172527
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.954781850179035,1.5819311141967773,2.497116724650065,2.124770482381185,40.836826960245766,4.524755477905273,1.7000118891398113
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",43.268426259358726,1.3383865356445312,2.474188804626465,3.1532764434814453,29.606223106384277,4.479551315307617,1.5622695287068684
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.82211367289225,1.7173608144124348,2.4768193562825522,2.1503051122029624,30.11480967203776,4.646142323811849,1.5574057896931965
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.59145164489746,1.453995704650879,2.484877904256185,2.1187941233317056,29.57344849904378,4.56393559773763,1.4713366826375325
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",23.057222366333008,1.4674822489420574,2.434523900349935,3.0716260274251304,39.99008337656657,4.6232859293619795,1.5606085459391277
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.697313626607258,1.6054789225260417,2.4976491928100586,2.1920124689737954,41.449173291524254,4.6178023020426435,1.5631437301635742
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.44717280069987,1.5315135320027669,2.4713595708211265,2.0573933919270835,40.91883500417074,4.717159271240234,1.6141414642333984
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.40730508168539,1.5845060348510742,2.4420897165934243,2.2557973861694336,30.4351806640625,4.402764638264974,1.4820257822672527
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",28.50030263264974,1.4755725860595703,6.859882672627767,3.0326207478841147,39.849344889322914,4.549368222554524,1.5789906183878581
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",27.664510409037273,1.4457464218139648,6.8487246831258135,2.3059844970703125,39.98255729675293,4.596138000488281,1.6074101130167644
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",28.62563927968343,1.6729990641276042,7.005985577901204,2.1888256072998047,39.54604466756185,4.662664731343587,1.634669303894043
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",42.49380429585775,1.5951951344807942,6.950036684672038,2.0914077758789062,29.18381690979004,4.380861918131511,1.617113749186198
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",28.75390847524007,1.6452550888061523,7.080992062886556,2.0714124043782554,42.226084073384605,4.894391695658366,1.5141646067301433
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",23.196689287821453,1.456173261006673,2.4745782216389975,3.2435973485310874,40.845441818237305,4.674323399861653,1.716295878092448
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.842971483866375,1.453566551208496,2.6490370432535806,2.245656649271647,39.89391326904297,4.409066836039226,1.5172004699707031
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.649002075195312,1.3541539510091145,2.4165074030558267,2.183413505554199,41.37056668599447,4.599515597025554,1.3626337051391602
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.54581038157145,1.6788641611735027,2.598102887471517,2.2434075673421225,29.404552777608234,4.717652002970378,1.6147851943969727
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.61028289794922,1.4433701833089192,2.518177032470703,2.251474062601725,39.8156483968099,4.617110888163249,1.6223827997843425
InnoDB,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",27.91909376780192,1.5175580978393555,6.820011138916016,2.2852261861165366,40.00317255655924,4.616991678873698,1.418892542521159
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",22.830716768900555,1.590116818745931,2.3763179779052734,2.9990832010904946,39.69195683797201,4.474242528279622,1.6730229059855144
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.79679775238037,1.4095624287923176,2.532649040222168,2.1193742752075195,40.82341194152832,4.686284065246582,1.4200210571289062
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",23.450978597005207,1.548178990681966,2.4721145629882812,2.0674308141072593,41.712443033854164,4.548192024230957,1.532602310180664
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",43.607521057128906,1.5076239903767903,2.6161829630533853,2.2034168243408203,29.70887025197347,4.61267630259196,1.6783396402994792
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.52522309621175,1.5420834223429363,2.4905761082967124,2.275824546813965,40.26037851969401,4.607359568277995,1.608888308207194
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",27.762285868326824,1.481461524963379,7.034818331400554,2.10567315419515,39.64557647705078,4.583152135213216,1.5042463938395183
InnoDB,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.930065790812176,1.5599807103474934,2.4380763371785483,2.1561384201049805,40.78702131907145,4.6850283940633135,1.544356346130371
InnoDB,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",22.689294815063477,1.6285181045532227,2.5624354680379233,2.22014586130778,39.09386793772379,4.626639684041341,1.627182960510254
MyISAM,(),174.42502975463867,1.3306220372517903,20.86339791615804,5.371340115865071,100.29731591542561,9.249679247538248,1.6175587972005208
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);',)",168.6826467514038,1.3446648915608723,19.646684328715008,5.469067891438802,103.63330841064453,9.420967102050781,1.5972693761189778
MyISAM,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);',)",170.8047072092692,1.4997482299804688,3.492466608683268,5.445639292399089,99.91528193155925,8.954850832621256,1.607664426167806
MyISAM,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);',)",173.7398862838745,1.6007264455159504,20.00092665354411,5.670793851216634,100.40743350982666,9.498906135559082,1.7659346262613933
MyISAM,"('CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);',)",61.87574863433838,1.2742360432942708,19.88693078358968,5.483380953470866,46.36187553405762,8.820064862569174,1.4657258987426758
MyISAM,"('CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);',)",168.2628313700358,1.4834086100260417,20.177483558654785,5.579797426859538,101.91300710042317,9.254892667134603,1.7008145650227864
MyISAM,"('CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);',)",169.06057198842367,1.4250119527180989,20.400532086690266,5.444478988647461,100.56896209716797,9.217182795206705,1.4619986216227214
MyISAM,"('CREATE INDEX idx_sample_type ON sample(Sample_Type);',)",173.02681605021158,1.4384667078653972,20.14771302541097,2.057957649230957,101.74137751261394,9.15676752726237,1.629948616027832
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);')",167.78101126352945,1.5321969985961914,3.4920454025268555,5.469727516174316,100.26610692342122,8.92042318979899,1.5323797861735027
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);')",171.63337071736655,1.4738162358601887,20.299784342447918,5.536087354024251,102.16406186421712,8.951965967814127,1.534263292948405
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);')",61.28997802734375,1.4159917831420898,20.089443524678547,5.5201371510823565,46.46769364674886,8.83338451385498,1.4984607696533203
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);')",165.96062978108725,1.465153694152832,21.322989463806152,5.494475364685059,101.83913707733154,8.894602457682291,1.8193244934082031
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",167.17119216918945,1.4272530873616536,20.08012930552165,5.453340212504069,100.8954366048177,8.907548586527506,1.6330798467000325
MyISAM,"('CREATE INDEX idx_patient_id ON patient(Patient_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",175.3958225250244,1.4998992284138997,20.025380452473957,2.217888832092285,102.66918341318767,9.041587511698404,1.5105326970418294
MyISAM,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_id ON sample(Sample_ID);')",167.1032746632894,1.4233112335205078,3.453246752421061,5.448873837788899,102.44382222493489,9.17684237162272,1.6041199366251628
MyISAM,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);')",61.52694225311279,1.594090461730957,3.50040594736735,5.576292673746745,45.401342709859215,9.084574381510416,1.5974362691243489
MyISAM,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);')",166.8070395787557,1.4729817708333333,3.387037913004557,5.606579780578613,106.56236012776692,8.985018730163574,1.5317281087239583
MyISAM,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",168.66207917531332,1.4659961064656575,3.521299362182617,5.383141835530599,101.11102263132732,9.137248992919922,1.412789026896159
MyISAM,"('CREATE INDEX idx_sample_patient_id ON sample(Patient_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",171.4517593383789,1.5427748362223308,3.2761732737223306,2.2391398747762046,101.86429818471272,9.209624926249186,1.4707406361897786
MyISAM,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);')",61.33313179016113,1.4962434768676758,20.143612225850422,5.547976493835449,46.34117285410563,9.026781717936197,1.6347885131835938
MyISAM,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);')",165.38708209991455,1.4629284540812175,20.293513933817547,5.559229850769043,101.15323066711426,9.144886334737143,1.3499895731608074
MyISAM,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_qpcr ON sample_microorganism(qPCR);')",167.1618938446045,1.45569642384847,20.104344685872395,5.442388852437337,101.32135550181071,9.08191204071045,1.4663139979044597
MyISAM,"('CREATE INDEX idx_sample_id ON sample(Sample_ID);', 'CREATE INDEX idx_sample_type ON sample(Sample_Type);')",169.45178508758545,1.5879074732462566,20.347062746683758,2.227012316385905,101.4783541361491,9.053405125935873,1.4991601308186848
MyISAM,"('CREATE INDEX idx_sample_microorganism_sample_id ON sample_microorganism(Sample_ID);', 'CREATE INDEX idx_sample_microorganism_microorganism_id ON sample_microorganism(Microorganism_ID);')",60.384090741475426,1.4103412628173828,20.30375798543294,5.269734064737956,46.21241887410482,9.124922752380371,1.4708836873372395
